Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación,
2016,1/1/16,1,Friday,1,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,Sin especificar,Sin especificar,
2016,1/3/16,1,Sunday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE,
2016,1/4/16,1,Monday,4,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,E,BELGRANO,
2016,1/4/16,1,Monday,4,Demoras e Interrupciones,DEMORAS - SUBTE,E,Bolívar,
2016,1/4/16,1,Monday,4,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,BULNES,
2016,1/4/16,1,Monday,4,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,Congreso de Tucumán,
2016,1/4/16,1,Monday,4,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,FEDERICO LACROZE,
2016,1/4/16,1,Monday,4,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,FEDERICO LACROZE,
2016,1/4/16,1,Monday,4,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,FEDERICO LACROZE,
2016,1/4/16,1,Monday,4,Estaciones,FILTRACIONES - SUBTE,B,URUGUAY,
2016,1/4/16,1,Monday,4,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,Sin especificar,Sin especificar,
2016,1/4/16,1,Monday,4,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,LIMA,
2016,1/4/16,1,Monday,4,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,A,PIEDRAS,
2016,1/4/16,1,Monday,4,Demoras e Interrupciones,DEMORAS - SUBTE,E,INDEPENDENCIA_E,
2016,1/4/16,1,Monday,4,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,PLAZA DE LOS VIRREYES,
2016,1/4/16,1,Monday,4,Otros,WIFI - SUBTE,A,CASTRO BARROS,
2016,1/4/16,1,Monday,4,Falta de limpieza,LIMPIEZA - SUBTE,A,SAN PEDRITO,
2016,1/4/16,1,Monday,4,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,A,PUAN,
2016,1/4/16,1,Monday,4,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,PUAN,
2016,1/4/16,1,Monday,4,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PRIMERA JUNTA,
2016,1/4/16,1,Monday,4,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,AGÜERO,
2016,1/4/16,1,Monday,4,Seguridad,ROBOS O ILICITOS - SUBTE,D,BULNES,
2016,1/4/16,1,Monday,4,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,B,Tronador Villa Ortuzar,
2016,1/4/16,1,Monday,4,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,General Urquiza,
2016,1/4/16,1,Monday,4,Falta de limpieza,LIMPIEZA - SUBTE,E,General Urquiza,
2016,1/5/16,1,Tuesday,5,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,PARQUE PATRICIOS,
2016,1/5/16,1,Tuesday,5,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,CARABOBO,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,CONGRESO,
2016,1/5/16,1,Tuesday,5,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,B,Leandro N. Alem,
2016,1/5/16,1,Tuesday,5,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,Pueyrredón_b,
2016,1/5/16,1,Tuesday,5,Demoras e Interrupciones,DEMORAS - SUBTE,A,LIMA,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CASEROS,
2016,1/5/16,1,Tuesday,5,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,CASEROS,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,H,Inclán,
2016,1/5/16,1,Tuesday,5,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,Inclán,
2016,1/5/16,1,Tuesday,5,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,E,AVENIDA LA PLATA,
2016,1/5/16,1,Tuesday,5,Demoras e Interrupciones,DEMORAS - SUBTE,E,AVENIDA LA PLATA,
2016,1/5/16,1,Tuesday,5,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,AVENIDA LA PLATA,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,AVENIDA LA PLATA,
2016,1/5/16,1,Tuesday,5,Demoras e Interrupciones,DEMORAS - SUBTE,E,EMILIO MITRE,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,ONCE,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,H,ONCE,
2016,1/5/16,1,Tuesday,5,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,H,ONCE,
2016,1/5/16,1,Tuesday,5,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,San José de Flores,
2016,1/5/16,1,Tuesday,5,Venta ambulante,VENTA AMBULANTE - SUBTE,A,San José de Flores,
2016,1/5/16,1,Tuesday,5,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN PEDRITO,
2016,1/5/16,1,Tuesday,5,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PUAN,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PUAN,
2016,1/5/16,1,Tuesday,5,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PRIMERA JUNTA,
2016,1/5/16,1,Tuesday,5,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/6/16,1,Wednesday,6,Demoras e Interrupciones,DEMORAS - SUBTE,E,Bolívar,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO,
2016,1/6/16,1,Wednesday,6,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,CARABOBO,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,CARABOBO,
2016,1/6/16,1,Wednesday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,CARABOBO,
2016,1/6/16,1,Wednesday,6,Demoras e Interrupciones,DEMORAS - SUBTE,D,José Hernández,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,José Hernández,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,CONGRESO,
2016,1/6/16,1,Wednesday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,Congreso de Tucumán,
2016,1/6/16,1,Wednesday,6,Medios de pago,MEDIOS DE PAGO - SUBTE,D,CALLAO_D,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,ANGEL GALLARDO,
2016,1/6/16,1,Wednesday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,Pueyrredón_b,
2016,1/6/16,1,Wednesday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,Pueyrredón_b,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,LIMA,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,LIMA,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,INDEPENDENCIA_E,
2016,1/6/16,1,Wednesday,6,Medios de pago,PASES Y ABONOS - SUBTE,H,Inclán,
2016,1/6/16,1,Wednesday,6,Demoras e Interrupciones,DEMORAS - SUBTE,H,VENEZUELA,
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA,
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,VENEZUELA,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,H,VENEZUELA,
2016,1/6/16,1,Wednesday,6,Demoras e Interrupciones,DEMORAS - SUBTE,H,PARQUE PATRICIOS,
2016,1/6/16,1,Wednesday,6,Demoras e Interrupciones,DEMORAS - SUBTE,E,PLAZA DE LOS VIRREYES,
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,Perú,
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,Perú,
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,Perú,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,H,ONCE,
2016,1/6/16,1,Wednesday,6,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,C,RETIRO,
2016,1/6/16,1,Wednesday,6,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PIEDRAS,
2016,1/6/16,1,Wednesday,6,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,A,ACOYTE
2016,1/6/16,1,Wednesday,6,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,ALBERTI,
2016,1/6/16,1,Wednesday,6,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,A,San José de Flores,
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,San José de Flores,
2016,1/6/16,1,Wednesday,6,Falta de limpieza,LIMPIEZA - SUBTE,A,SAN PEDRITO,
2016,1/6/16,1,Wednesday,6,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,A,Río de Janeiro,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,Río de Janeiro,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PRIMERA JUNTA,
2016,1/6/16,1,Wednesday,6,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,A,LORIA
2016,1/6/16,1,Wednesday,6,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,LORIA,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,LORIA,
2016,1/6/16,1,Wednesday,6,Estaciones,FILTRACIONES - SUBTE,D,CATEDRAL,
2016,1/6/16,1,Wednesday,6,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,AGÜERO,
2016,1/6/16,1,Wednesday,6,Medios de pago,MEDIOS DE PAGO - SUBTE,D,SCALABRINI ORTIZ,
2016,1/6/16,1,Wednesday,6,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/6/16,1,Wednesday,6,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/7/16,1,Thursday,7,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,D,SCALABRINI ORTIZ,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,CARLOS GARDEL,
2016,1/7/16,1,Thursday,7,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CARLOS GARDEL,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,Leandro N. Alem,
2016,1/7/16,1,Thursday,7,Medios de pago,MEDIOS DE PAGO - SUBTE,B,Leandro N. Alem,
2016,1/7/16,1,Thursday,7,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CALLAO_B,
2016,1/7/16,1,Thursday,7,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,DORREGO,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,ANGEL GALLARDO,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,FEDERICO LACROZE,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,FEDERICO LACROZE,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,B,FEDERICO LACROZE,
2016,1/7/16,1,Thursday,7,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2016,1/7/16,1,Thursday,7,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,FEDERICO LACROZE,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,PASTEUR,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CARLOS PELLEGRINI,
2016,1/7/16,1,Thursday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,URUGUAY,
2016,1/7/16,1,Thursday,7,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2016,1/7/16,1,Thursday,7,Falta de limpieza,LIMPIEZA - SUBTE,C,INDEPENDENCIA_C,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,E,INDEPENDENCIA_E,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,E,INDEPENDENCIA_E,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,E,INDEPENDENCIA_E,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,E,JUJUY,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,E,AVENIDA LA PLATA,
2016,1/7/16,1,Thursday,7,Venta ambulante,VENTA AMBULANTE - SUBTE,E,AVENIDA LA PLATA,
2016,1/7/16,1,Thursday,7,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,EMILIO MITRE,
2016,1/7/16,1,Thursday,7,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,José María Moreno,
2016,1/7/16,1,Thursday,7,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,PLAZA DE LOS VIRREYES,
2016,1/7/16,1,Thursday,7,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,PLAZA DE LOS VIRREYES,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,E,PICHINCHA,
2016,1/7/16,1,Thursday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,ONCE,
2016,1/7/16,1,Thursday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE,
2016,1/7/16,1,Thursday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO,
2016,1/7/16,1,Thursday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO,
2016,1/7/16,1,Thursday,7,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA,
2016,1/7/16,1,Thursday,7,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,SCALABRINI ORTIZ,
2016,1/7/16,1,Thursday,7,Demoras e Interrupciones,DEMORAS - SUBTE,D,BULNES,
2016,1/7/16,1,Thursday,7,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,DE LOS INCAS,
2016,1/7/16,1,Thursday,7,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS,
2016,1/7/16,1,Thursday,7,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/7/16,1,Thursday,7,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,Congreso de Tucumán,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,FACULTAD DE MEDICINA,
2016,1/8/16,1,Friday,8,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,Leandro N. Alem,
2016,1/8/16,1,Friday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,Leandro N. Alem,
2016,1/8/16,1,Friday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FLORIDA,
2016,1/8/16,1,Friday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PASTEUR,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,URUGUAY,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,URUGUAY,
2016,1/8/16,1,Friday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,URUGUAY,
2016,1/8/16,1,Friday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,URUGUAY,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,URUGUAY,
2016,1/8/16,1,Friday,8,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,URUGUAY,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,E,INDEPENDENCIA_E,
2016,1/8/16,1,Friday,8,Demoras e Interrupciones,DEMORAS - SUBTE,H,HUMBERTO PRIMO,
2016,1/8/16,1,Friday,8,Demoras e Interrupciones,DEMORAS - SUBTE,C,LAVALLE,
2016,1/8/16,1,Friday,8,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,PLAZA DE LOS VIRREYES,
2016,1/8/16,1,Friday,8,Otros,PUBLICIDAD / LOCALES COMERCIALES,B,Pueyrredón_b,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,ACOYTE,
2016,1/8/16,1,Friday,8,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,ACOYTE,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CASTRO BARROS,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Plaza Miserere,
2016,1/8/16,1,Friday,8,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PASCO,
2016,1/8/16,1,Friday,8,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,C,Diagonal Norte
2016,1/8/16,1,Friday,8,Falta de limpieza,LIMPIEZA - SUBTE,C,SAN JUAN,
2016,1/8/16,1,Friday,8,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,AGÜERO,
2016,1/8/16,1,Friday,8,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,DE LOS INCAS,
2016,1/8/16,1,Friday,8,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/8/16,1,Friday,8,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/8/16,1,Friday,8,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,B,JUAN MANUEL DE ROSAS,
2016,1/8/16,1,Friday,8,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,Tronador Villa Ortuzar,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PLAZA DE MAYO,
2016,1/8/16,1,Friday,8,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PLAZA DE MAYO,
2016,1/9/16,1,Saturday,9,Otros,WIFI - SUBTE,B,Echeverría,
2016,1/11/16,1,Monday,11,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,CARABOBO,
2016,1/11/16,1,Monday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2016,1/11/16,1,Monday,11,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,Congreso de Tucumán,
2016,1/11/16,1,Monday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CALLAO_D,
